timestamp,cpu,label,phase,anomaly_id,target_service
2026-06-11T08:58:45.775525+00:00,0.00027833626879826594,search_pod_kill,fault,1,search
2026-06-11T08:59:00.779790+00:00,0.0002688975872689947,search_pod_kill,fault,1,search
2026-06-11T08:59:15.787525+00:00,0.00022121180872518813,search_pod_kill,fault,1,search
2026-06-11T08:59:30.810435+00:00,0.00028578403008823976,normal,recovery,1,search
2026-06-11T08:59:45.818607+00:00,0.0003035760511815399,normal,recovery,1,search
2026-06-11T09:00:00.828481+00:00,0.00035978560423583617,normal,recovery,1,search
2026-06-11T09:00:15.841575+00:00,0.0003460655110187558,normal,recovery,1,search
2026-06-11T09:00:30.855836+00:00,0.00022324889964147173,normal,recovery,1,search
2026-06-11T09:00:45.868711+00:00,0.00024386968706211967,normal,recovery,1,search
2026-06-11T09:01:00.880710+00:00,0.0002659832141046586,normal,recovery,1,search
2026-06-11T09:01:15.891315+00:00,0.0002918087639148067,normal,recovery,1,search
2026-06-11T09:01:30.921063+00:00,0.0002789307779599052,normal,recovery,1,search
2026-06-11T09:01:45.928164+00:00,0.00030965601006376574,normal,recovery,1,search
2026-06-11T09:02:00.938674+00:00,0.0003187644229432521,normal,recovery,1,search
2026-06-11T09:02:15.948856+00:00,0.000598512755977576,normal,recovery,1,search
2026-06-11T09:02:30.972145+00:00,0.0006194619347452791,normal,recovery,1,search
2026-06-11T09:02:45.981692+00:00,0.0002833398337883654,normal,recovery,1,search
2026-06-11T09:03:00.994692+00:00,0.0003136101390333871,normal,recovery,1,search
2026-06-11T09:03:16.004900+00:00,0.00033714872830181876,normal,recovery,1,search
2026-06-11T09:03:31.035510+00:00,0.00035380616223655125,normal,recovery,1,search
2026-06-11T09:03:46.064146+00:00,0.00032313290877512265,normal,recovery,1,search
2026-06-11T09:04:01.083738+00:00,0.00032127456765466847,normal,recovery,1,search
2026-06-11T09:04:16.095526+00:00,0.00020183018482490168,normal,recovery,1,search
2026-06-11T09:04:31.107633+00:00,0.00032651503244493334,normal,recovery,1,search
2026-06-11T09:04:46.114986+00:00,0.0002940126371174219,normal,recovery,1,search
2026-06-11T09:05:01.125413+00:00,0.00028261790278781286,normal,recovery,1,search
2026-06-11T09:05:16.158591+00:00,0.0002607863853116702,normal,recovery,1,search
2026-06-11T09:05:31.164223+00:00,0.00026184768578277573,normal,recovery,1,search
2026-06-11T09:05:46.171812+00:00,0.00028784520968291893,normal,recovery,1,search
2026-06-11T09:06:01.187383+00:00,0.0002770281321557072,normal,recovery,1,search
2026-06-11T09:06:16.195060+00:00,0.00031520124334331477,normal,recovery,1,search
2026-06-11T09:06:31.208209+00:00,0.00027874232982923484,normal,recovery,1,search
2026-06-11T09:06:46.237574+00:00,0.0003165245603276032,normal,recovery,1,search
2026-06-11T09:07:01.268759+00:00,0.00029751582801494983,normal,recovery,1,search
2026-06-11T09:07:16.295584+00:00,0.0004407051671732516,normal,recovery,1,search
2026-06-11T09:07:31.319231+00:00,0.0004378934176422,normal,recovery,1,search
